sentence
快乐王子（2008） -
他们把柴火堆成了堆，火箭放在了最上面，然后点上了火。 -
“这下有好看的了，”火箭嚷嚷说,“他们要在光天化日下送我上天了，这样谁都可以看见我了。” -
“我知道我会飞得比星星还高，比月亮还高，比太阳还高。 -
实际上，我要高高地飞到------” -
嘶嘶！嘶嘶！嘶嘶！他径直飞向了天。 -
“好开心！”他嚷道，“我就要这样一直飞上去了。 -
“我要，非凡的火箭让全世界刮目相看，兴奋一阵子；我要轰动一时，让所有的人一年之内不谈论别的事，就把我挂在嘴边。“ -
这是毫无疑问。 -
“我早知道我会制造一起特大轰动的。”火箭喘着气说，然后熄灭了。 -
年轻的国王（2018） -
这位小伙子------他才十六岁，确是一个小青年------巴不得他们早早离去，他如释重负地长出一口气，一下倒在他那绣花御榻的软垫上，躺在那里，瞪着眼睛，大张着嘴，既像一尊褐色林中人兽神，又像猎人刚刚捕捉的林中的小动物。 -
好像从他被承认的那一刻起，他就对注定会对他的生活发生重大影响的美，显示出种种古怪的激情。 -
凡是陪他去留给他使用的那套房间的人，都经常提到他一看见为他准备的精美衣服和大量珠宝快活得脱口惊叫；提到他脱掉他那身粗糙的皮束，腰外衣和破旧的羊皮长袍时欣喜若狂的样子。 -
一点不假，他有时会怀念起他在森林中无拘无束的生活，会又寸每天占去许多时间的宫廷繁礼缠节动辄大发脾气，但这令人入迷的宫殿--如人称所谓的“欢乐宫”------似乎是他寻欢觅乐的全新世界,他发现自己成了宫中的君王。但凡能摆脱宫中事务或接见下臣，他就会跑下镶满金色铜狮和明亮斑岩的大阶梯，从一间房子逛到另一间房子，从一道通廊走进另一道通廊，像一个人专心在美中寻找解痛灵,在美中寻找治病秘方。 -
在探索性旅行中------他就是这样称呼这些活动的，因为在他看来，他的确是在一块奇妙的土地上旅行，有时他由身穿飘拂的披风、饰带欢快跳动的细高红发宫廷侍从们陪着；但是更多的时候他独自行动,在某种敏捷的本能------简直就是一种本能的预知------支配下，他感悟到艺术的秘密最好是秘密地领悟；而美，如同智慧一样,钟情于那寂寞的崇拜者。 -
这一时期，许多有意思的故事都是讲述他的。 -
据说，一位健壮的市长前来代表本城的全体市民发表一份华丽的演说，却发现他五体投地地跪在一幅刚刚从威尼斯运来的大画像前，好像在对某些新神顶礼膜拜。 -
事实上一切珍奇贵重的东西都深深地迷住了他，他迫不及待想弄到手中，就派遣许多商人四面出击：有的和北边海域粗俗的渔民一起去收买琥珀；有的去埃及搜寻只有在国王陵墓才找得到的珍奇绿松石，据说这种东西具有不可思议的魔力;有的去波斯购置丝毯和彩绘陶器；另有一些人去印度置办彩色象牙、月长石、翡翠镯子、檀香、蓝珍琅和细羊毛披巾。 -
然而，最让他念念不忘的是他将在加冕典礼上用的东西：皇袍，金线织的皇袍、镶嵌红宝石的皇冠、珍珠裹身的权杖。 -
皇袍图案出自当今最负盛名的艺术家们之手，数月前他就躬身审查，下旨交给技工不分昼夜赶制出来,并在全世界收集和图案般配的珠宝。 -
他在幻觉中看见自己站立于大教堂高高的祭坛上，身穿华贵的龙袍，他那孩童般的嘴角露出顽皮而持久的微笑,他那黑髏黯林地般的眼睛放射岀明亮的光芒。 -
四壁都挂着代表“美神胜利”的悬垂物， -
摆放着玛瑙和天青石的大书柜占据一隅，而面朝窗户的是一个做工讲究、镶金涂漆的装板柜橱，只见上面摆着各种精致的威尼斯玻璃杯和一个暗纹石华杯。 -
丝绸床罩上绣着淡白罂粟花，仿佛它们是从入睡者疲劳的手里落下来的；高高的槽形象牙细柱子把天鹅绒华盖支撑起来，华盖上翻上去一束束硕大的鸵鸟羽毛，如白色泡沫，直指银白色的回纹装饰天花板。 -
一尊用青铜铸就的那喀索斯国雕像笑容满面，将一面打磨得亮提提的镜子举过头顶。 -
桌子上放着一只扁平的紫晶盒。 -
再往远处,在一片果园里，一只夜莺在欢唱。 -
一抹淡淡的茉莉花香从敞开的窗子飘了进来。 -
他把他那棕色的髯发从额头往后梳理一下,拿起古琵琶，手指在弦上随意弹动。 -
他过去从来没有如此急切地,或说如此狂喜地感受到诸多美丽的东西的魔力和真谛。 -
钟楼响起午夜钟声时，他按响了铃,他的侍从进来毕恭毕敬地给他宽衣解带,给他倒上玫瑰水洗手，往他的枕头上撤了花瓣儿。 -
他在睡觉时做了一个梦，下面就是他的梦： -
年轻的国王走向一个织工，站在他身边打量他。 -
”这块土地是自由的，”年轻的国王说，“你不是任何人的奴隶。” -
你一脸幸福哪。 -
他身边的一块毯子上坐着帆船的船长。 -
大银耳环垂在他那厚厚的耳垂上，每只手里拿着一只银白色的天平。 -
一些别的奴隶从船舷好奇地探视着。 -
船头上坐着一个弄鲨人，不厌其烦地敲着一面鼓。 -
他一次又一次浮上来，每一次上来他都带来一颗美丽的珍珠。 -
船长把珍珠称过,放进一个小绿皮袋子里。 -
后来，潜水者最后一次从水中上来,他带上来的那颗珍珠比所有的霍尔木兹回的珍珠还漂亮，它像满月那样有模有样,比晨星还耀眼。 -
船长见状哈哈大笑，伸岀手把那颗珍珠拿起来，端详过后，他把珍珠按在额头,鞠了一躬。 -
“这颗明珠，”他说，“将镶嵌在年轻国王的权杖上。”他挥手示意黑人们起锚开船。 -
树间到处是猿和孔雀。 -
他们来去匆匆，互相呼喊，没有人闲着。 -
“为国王寻找红宝石啊。”站在他身后的一个人说。 -
宫廷大臣和朝廷高官纷纷来向他跪拜称臣，侍从们给他送上金丝袍，把皇冠和权杖摆在他面前。 -
年轻的国王端详着这些东西，发现它们很美丽， -
比他过去见过的任何东西都要美丽得多。 -
朝臣们听了大感惊诧，有的不禁失声大笑，他们满以为年轻的国王在开玩笑。 -
年轻的国王打量着他。 -
“果真如此吗？”他问道， -
”他把所有朝臣都打发走，就留下一个留在身边作伴儿的侍从，一个比他还小一岁的小伙子。 -
他把小伙子留在身边使唤,他用清水洗过澡后，打开了一个大油漆箱子，从中取出他的皮革腰衣和粗羊皮袍,那是他在山坡上放牧羊人的羊群时穿的衣服。 -
他把它们穿在身上，手里还拿上了他那根粗糙的牧羊棍儿。 -
年轻的国王拽过来一枝爬上阳台的野藤，折下来，做成一个圆圈，戴在了自己的头上。 -
“这就是我的皇冠。”他回答说。 -
他这样穿戴好，走出他的宫寝，进了大厅，满朝文武大臣都正在那里静候他。 -
他勒住缰绳，说：“不，我就是国王。” -
他于是把他的三个梦讲了出来。 -
老主教看见他身穿牧羊装进来，从教座上惊讶地站起来，赶过去迎住他，对他说：“孩子啊，这就是国王的行头吗？我用什么皇冠来给你加冕？我拿什么权杖递交你手中？今天一定是你的欢乐日，一定不该是你的屈辱日吧。” -
然后,他给老主教讲了他的三个梦。 -
所以我对你所干的事情不赞成，劝你掉转马头回宫,让自己脸上高兴起来，穿上那套适合国王身份的衣服，戴上那顶我将为你加冕的皇冠，拿起那根我将交付你手的珍珠权杖。 -
他站在了耶稣像前，他的右手和左手都是精美的金制器皿、盛着葡萄酒的圣餐杯和盛着圣油的玻璃杯。 -
看哪！阳光从彩色窗户照射进来，光束在他身上编织了一件绢袍，比那件为他快乐而编织的皇袍还精美； -
那根光秃秃的牧羊棍儿绽开了花朵儿，素雅的百合花比珍珠还洁白； -
枯干的刺儿开了花，开出的红玫瑰比红宝石还艳红， -
百合花比精选的珍珠还白净啊，百合花的茎比银子还纏亮。 -
红玫瑰比红宝石还鲜红啊，玫瑰的叶子就是年殳扁的金子。 -
他身穿这套国王服装站在那里，镶着珠宝的神龛的门一扇扇打开，明晃晃的圣体匣好似一块水晶，放射出一团奇妙而神秘的光芒。 -
他身穿王服站在那里，上帝的荣耀无处不在，雕琢的壁龛里的圣徒们好像动弹起来了。 -
他穿着漂亮的王服，站立在他们面前，风琴弹岀了乐曲，号手吹响了他们的号角，童子唱起了圣诗。 -
“一位远比我伟大的人为你加冕了啊！”他高声赞叹着，在年轻的国王面前跪了下来。 -
年轻的国王从高高的祭坛走下来，穿过人群，向宫中走去。 -
西班牙公主的生日(2018) -
西班牙公主的生日到了。 -
西班牙公主只有十二岁，太阳把宫殿花园照得一片灿烂。 -
虽然她是一位真正的公主，西班牙公主，但每年也只有一个生日，正如穷得丁当响的人家的孩子们一样，所以，每逢生日，她应该过上一个名副其实的好日子,这在全国自然是一件至关重要的事情。 -
这天也确实是一个名副其实的好日子。 -
斑纹郁金香挺立在它们那高高的茎秆上，宛如一列列排成长队的士兵，它们不屑一顾地看着远处草地上的玫瑰，说：“我们现在像你们一样色彩斑斓喽。” -
紫色蝴蝶扇动起满是金粉的翅膀飞来飞去，轮流到每朵花儿那里做客；小蜥蜴从墙缝里爬出来,在耀眼的日光里躺着晒太阳；石榴绽裂开来，在热力下越裂越大，露岀它们鲜红欲滴的内心。 -
就是悬垂在花边架子上沿着阴暗的连拱拥挤攀行的淡黄柠檬，好像也从灿烂的阳光里摄取了更加丰富的色彩；木兰花树张开了它们那层叠的象牙色球形花蕾，把空气熏得香飘四溢。 -
小公主本人在平台上和小伙伴们走来走去，围着石瓶和长满老苔蘇的塑像捉迷藏。 -
在平常日子里，她只可以和她家境类似的孩子一起玩耍，因此往往是自己一个人玩耍，但是她的生日是个例外，国王下旨让她随便邀请她喜欢的小朋友来和她玩儿个痛快。 -
这些西班牙孩子身材修长，跑来跑去，透出一种生动的活力，男孩子们头戴饰有大羽毛的帽子，穿着飘动的短外衣；女孩子们则提着长长的锦缎裙裾，时不时用黑色和银色相间的大扇子遮挡眼前的阳光。 -
然而，小公主是他们中间最最活泼可爱的，而且穿戴得也最多姿多彩，全然一派最入时的打扮。 -
她的长衫一色灰缎,裙子和宽大的袖口绣满银花，硬挺的紧身衣缀着一排排精美的珍珠。 -
她一走动起来,衣服下面就会露出一对绣着粉色大玫瑰的小拖鞋。 -
她的大绢扇粉白色相间，她的头发宛如浅色的金环，衬着她那张苍白的小脸，显得十分醒目，上面还戴了一朵美丽的白玫瑰。 -
今天他好像又看见王后了，如同他初次在枫丹白露城堡看见她一样，那时他刚刚十五岁，而她还要年幼。 -
小公主具有王后可爰可亲的狂妄之态，那种如出一辙的甩头任性的样子啦，那张骄傲的上翘的美丽嘴唇啦，那迷人的莞尔一笑啦------的确是所谓“真正的法国微笑”---她时不时朝这个窗户抬头一望或者伸出她那小手让堂堂西班牙绅士们亲吻时都会露出这种微笑。 -
他有多傻呀，看这太阳照得多么灿烂，人们都多么高兴吧， -
他们走出室外，来到平台，对她说了许多恭贺的话。 -
于是她把可爱的小脑袋甩了一下,拉住唐•彼德罗的手,慢慢走下平台的台阶，朝花园尽头搭起的用紫色丝绸做成的大长帐篷走去，别的孩子则严格按顺序跟在后面，姓名最长的人走到最前面。 -
一队贵族男孩儿化装成惟妙惟肖的斗牛士，出来欢迎她，年轻的新地伯爵是个约十四五岁的非常漂亮的少年，按着西班牙的高级贵族所有的优雅之态,脱帽行礼,然后庄重地把她领进去，引到高高地摆放在场内高台上的一把镶金的小象牙椅子前。 -
孩子们组成一个圈子，扇着手中的大扇子，彼此低声交谈，唐•彼德罗和大法庭庭长站在圈子入口处笑容满面。 -
这果然是一场不同寻常的斗牛，小公主认为比真斗牛还要好玩儿得多；那次帕尔马公爵来拜访她父亲时她由人带着去塞维尔看过斗牛。 -
一些男孩儿骑着披上华丽马衣的木马满场子奔跑，挥舞着长枪，上面挂着鲜艳的丝带做的悬垂物；另一些男孩儿在公牛面前挥舞他们的红斗篷，见扮牛的人冲过来，立即敏捷地跳过栏杆；至于公牛本身嘛，他活脱扮成了一头公牛,尽管他的道具只是用柳条编织的框架和大张牛皮所做成；有时他尽管只用后腿满场子乱跑,这是任凭什么活牛做梦也办不到的。 -
他也进行了一番壮美的苦斗，孩子们看了异常兴奋，于是站在板糞上，挥舞着他们的花边手绢儿，大声嚷嚷说：“妙极!妙极了！”那种内行劲头仿佛他们已经都是成年人了。 -
这是一场拖延的战斗,其间几匹木马被捅破了,骑手也跌落下马,但是最后年轻的新地伯爵到底把牛整治得跪在地上，并在小公主允许他刺下那“致命一击”时，猛地将他的木剑刺入那头畜生的脖子里，不慎用力过猛，牛头立即落地，竟把小洛南先生也逗得开怀大笑，他是法国驻马德里大使的儿子。 -
在一片热烈的掌声中,斗牛场很快收拾出来，两个摩尔人侍从穿着黄黑相间的制服，庄重地把那些死木马拖走了；接着是一段小小插曲：一名法国走绳演员表演了走绳，一些意大利木偶在专门为演木偶而建的小剧院舞台上，演岀了半古典的悲剧《索福尼巴》。 -
接着是一个非洲玩儿杂耍的登场了,只见他提着一个大扁篮子，上面盖了一块红布，他把篮子摆到场子中央后，就从缠头布上取下一根奇特的牧笛，吹奏起来。 -
过了一会儿，那块红布开始活动，随着笛子越吹越尖厉，两条绿色和金色杂陈的蛇抬起它们那少见的楔形脑袋，慢慢往高伸,随着乐曲摇来摆去，如同一棵草在水中晃动。 -
不过，这些孩子看见它们的花花点点的膨颈和一伸一缩的芯子，吓得什么似的,倒是更喜欢看见玩儿杂耍的从沙里变出一棵小小的橘子树，让树上开满漂亮的白花,结岀累累果实；后来他拿过拉斯-托雷斯侯爵小女儿的扇子，一下子变出一只蓝色的鸟儿，在大帐篷里四处乱飞，叽啾鸣唱,他们见了又高兴又惊奇，简直忘乎所以了。 -
再往后是德•彼拉圣母教堂舞蹈班男孩儿们表演肃穆的小步舞，十分迷人。 -
因此，她过去只是听说“圣母舞”如何如何，只是听人这么称呼这种舞，亲眼一见还真是美不胜收呢。 -
那些男孩儿都身穿白天鹅绒古式宫廷服装，他们那古怪的三角帽垂悬着银穗子，上面插满了硕大的鸵鸟羽毛；他们在阳光下翩翩起舞，他们那耀眼的白色服装在他们黝黑的脸和长长的黑头发映衬下，显得更加醒目。 -
在场的每个人都兴趣盎然，他们神态庄严地在多姿多态的舞姿中穿插走动，徐缓的动作和大方的躬身行礼都显得极为优雅，那样子太迷人了；等他们完成了表演，向小公主脱下他们的大羽毛帽子致敬时，小公主也毕恭毕敬地频频还礼，并且一口保证送一支大蜡烛给德•彼拉圣母的神龛，报答圣母赐给她这一欢乐。 -
然后是一伙漂亮的埃及人------当时都称吉卜赛人为埃及人------大步走进场子,围成一个圆圈盘腿坐了下来，开始轻轻地弹奏他们的齐特拉琴。他们的身子随着曲调摇晃，用极低的声音哼着一支舒缓如梦的小曲儿。 -
他们就这样表演了好几次之后，从场上消失了一会儿,回来时用链子牵着一头毛茸茸的大棕熊,肩上扛着一些北非伊斯兰地区的小猿崽。 -
棕熊板着面孔倒立起来，枯瘦的猿崽和两个看上去是它们主人的吉卜赛男孩儿表演各种有趣的把戏，用小剑格斗啦、用枪射击啦，以及进行正规的军士训练啦，和国王的禁卫兵训练一模一样。 -
吉卜赛人确实表演得非常成功。 -
然而，整个上午的娱乐活动中最最精彩的，当属那个小矮人的舞蹈。 -
但是，小矮人真的难以抗拒，西班牙宫廷虽然历来以高雅的对于恐怖的激情而著称，却也从来没有见过这样好看好玩儿的小怪物。 -
小矮人这也是第一次亮相。 -
也许最有趣的事情是他丝毫意识不到他自己丑陋的相貌。 -
他确实好像非常高兴，显得兴致勃勃。 -
孩子们哈哈大笑，他像他们一样笑得无拘无束,兴高采烈；每跳完一个舞，他就给他们鞠上一个最滑稽的躬，冲他们微笑，冲他们点头，仿佛他就是他们自己中的一员，并不是大自然一时心血来潮，玩儿性大起,捏弄出一个小怪物，供人取笑。 -
至于小公主，她绝对迷上了小矮人。 -
小矮人目不转睛地望着小公主，似乎是在为她一个人跳舞；演出结束时，小公主想起来教皇曾把自己礼拜堂的意大利著名男高音歌唱家加法雷利派到马德里，用他那悦耳的歌声为国王解闷消愁，宫廷贵妇们借机向加法雷利抛掷花束。于是也从头上取下那呆美丽的白玫瑰，抛过场子向小矮人投去，脸上带着最甜蜜的微笑，她这样做一半是开玩笑，一半是戏弄女礼仪官。小矮人把这整个事情看得相当严肃，把那朵花儿紧紧地按在他那粗糙的嘴唇上，把手放在心的部位，朝小公主跪下一条腿，咧着嘴笑，一对小眼睛高兴得闪闪发光。 -
小矮人的这一串表演彻底打掉了小公主的庄严，小矮人跑出场子很久了她还在笑个不停，还一个劲儿要求她叔叔让小矮人马上再表演一次。 -
但是，女礼仪官插话说太阳太毒了，认定公主殿下最好赶快回宫，一顿美宴已经为她准备下了，其中有一个真正的生日蛋糕，她名字的略写字母用彩糖涂在了上面，一面可爰的小银旗在上面飘动。 -
小公主只好一本正经地站起来,下命令要小矮人午睡后再来给她跳舞,并向年轻的新地伯爵这番迷人的款待表示了感谢，然后返回她的住所，那群孩子们仍按来时的顺序跟岀去了。 -
且说小矮人听说他将会第二次到小公主面前跳舞，还是小公主亲自要求的，他感到非常自豪，跑到外面的花园里，快活得不知姓甚名谁，他亲吻着那朵白玫瑰,做出各种古怪而笨拙的欣喜之态。 -
他们过去在树林里就经常看见他，他要么像精灵追逐旋落的叶子那样跳舞，要么蹲在某棵老橡树的洞里和松鼠们分享坚果儿。 -
因此，鸟儿们就在他身边飞来飞去,飞过他面前时会用他们的翅膀抚摸他的脸颊，喟喟啾啾地彼此交谈；小矮人这时高兴万分，忍不住把那朵美丽的白玫瑰拿出来给鸟儿们看，还告诉他们，说这是小公主亲自送给他的，因为小公主爰他。 -
鸟儿们对他说的话，一个字儿也听不懂，但这没有任何关系，瞧他们把小脑袋歪向一边，一副精明的样子，跟明白了一件事毫无二致，而且容易得多。 -
蜥蜴也对他喜欢得不得了；每当他跑得累了，躺在草丛里休息，他们就在他身上爬来爬去地尽兴玩耍，竭尽全力赢得他的欢心。 -
尽管这么说听起来很可笑，可他真的算不上丑陋不堪，当然，除非你闭上眼睛，对他视而不见。“ -
有教养的人总是准确无误地呆在同一地点，就像我们一样， -
没有人看见我们在花丛里来回乱窜，或者在草地上疯了似的追赶蜻蜓。 -
要是我们真想换换空气，叫来园林工好了，他会把我们挪到另一块花圃。 -
这是很有派头的，而且也应该是这样。 -
“看看他那罗锅背，看看他那罗圈儿腿，”他们开始格儿格儿笑起来。 -
但是小矮人对这一切浑然不觉。 -
她会把他安置在右手边，对着微笑，他再也不会离开她身边，而且会让她和他一起玩耍，教给她所有有趣的小把戏。 -
因为尽管他过去从来没有在宫殿里呆过，可他知道许多不可思议的事情。 -
他会用灯心草编织小笼子，让蚂蚱呆在里面唱歌；把长长的竹管做成笛子,吹奏出潘神爱听的曲子。 -
他懂得每只鸟儿的叫声，能把燕八哥从树梢上唤下来，或者从池沼把苍鹭召起。 -
他知道风的所有舞蹈：秋天身穿大红袄发疯地跳，穿着蓝拖鞋在玉米上轻轻地跳；冬天银装素裹地跳；春天则在果园里随着花儿跳。 -
小公主会喜欢他们的。瞧那些兔子在长长的凤尾草里跑出跑进；查对鸟羽毛硬得像钢刺，嘴是一色的黑；刺猬竟能蜷缩成一团团小刺球；智慧的大乌龟慢慢地爬来爬去，摇晃着小脑袋,啃食着嫩树叶。 -
是的，她一定应该到树林来，和他一起玩耍。 -
天亮时他会轻轻敲响窗门，叫醒她，他们俩好到外面整整跳一天舞。 -
树林里真的一点也不孤单。 -
有时一位主教会骑着大白骡走过树林，看着一本彩色图书。 -
在葡萄采摘时，葡萄贩子就来了，手和脚都染成了紫色，头戴光滑的常春藤冠，提着湿淋淋的葡萄酒皮袋子;烧炭翁夜里守在大火盆旁，看着干木头在火中慢慢燃烧，在灰烬里炳栗子。强盗还会溜出岩洞和他们共享快活。 -
有一次，他还看见过一列美丽的队伍在长长的前往托莱多的灰路上蜿蜒而行。 -
僧侣在队伍前面动听地吟唱，手持鲜艳的旗帜和金十字架,接着是穿着银色盔甲的士兵来了，扛着火绳枪和长矛，他们中间走着三个赤脚人,穿着古怪的黄长衫，上下都绘着美妙的人像，手里拿着点燃的蜡烛。 -
他还会为她做一个红蔓草果项链，这和她脖上戴的白色果子项链一样漂亮好看；她要戴腻烦它们，只管丢掉它们好了，他会为她另找新的。 -
他会为她找到橡子和露水浸过的银莲花以及小小萤火虫星星般点缀在她那浅黄色的金发里。 -
他溜了进去，原来是一个富丽堂皇的大厅，恐怕要比树林辉煌壮丽得多，到处都贴金镀银，连地都是用大彩石铺的，搭配着拼对出几何图案。 -
在大厅的顶头悬挂着一条绣满图案的黑色天鹅绒帷幕，上面撒满太阳和星星,是国王最中意的图案，也是用他最喜欢的颜色刺绣的。 -
也许小公主就藏在那帷幕后面？ -
不，眼前只是另一间屋子，一间在他看来比他刚刚离开的那间更漂亮的屋子。 -
墙上挂着一条针绣人物狩猎群像绿色挂毯，是佛兰德艺术家们花了七年多时间才完成的作品。 -
这屋子现在用来作会议室，正中央的桌子上摆着大臣们的红色文件夹，盖着西班牙金郁金香徽，还有哈普斯堡皇家的纹章和标志。 -
也许她就在那边的那间屋子里。 -
这是一间觐见室，用来接见外国来使,是在国王同意亲自接见他们时使用的，只是近来不常发生这样的事了；许多年前,就在这同一间屋子，英国特使前来为他们的女王安排婚事，英国女王当时是欧洲天主教教君之一，要与皇帝的长子联姻。 -
屋里悬挂的物件都是西班牙烫金皮革制成的，一架沉甸甸的插得下三百支蜡烛的镀金枝形灯悬垂在黑白相间的天花板下。 -
在一块用小珍珠绣着狮子和卡斯提尔塔楼的大金色华盖下，安放着御座，上面盖了一块遍布银郁金香、巧饰着银子和珍珠坠子的黑天鹅绒布罩。 -
在御座的第二个台阶上放着小公主的跪凳，垫子是用银丝布做的,跪凳下面、华盖外边，摆着教皇使节的椅子，专供教皇使节在国王出席各种公共庆典场合下使用,他那顶红衣主教帽子上红缨子盘结在一起，放在前面一个紫色矮凳上。 -
面对御座的墙上，挂了一幅查理五世的真人般大小的猎装像，他身边有一只大看家犬；另一面墙上的正中央，悬着一幅腓力二世接受尼德兰朝贡的画像。 -
窗户之间放着一个乌木柜，镶嵌了一些象牙碟子,碟子上雕着霍尔本的《死神之舞》的形象,据说就是这位著名大师亲自雕刻的。 -
然而小矮人对这一切庄严的场景毫不在意。 -
他一心念想的是在小公主进大帐篷前见上她一面，要小公主等他跳完舞后跟他一起走。 -
在宫殿里，连空气都显得封闭和沉重。但是在森林里呢，风儿自由地刮，太阳光那一只只金手在颤动的树叶间撩拨。 -
森林也有花儿，也许没有花园里的花儿灿烂耀眼，但是却比所有花园里的花儿更芬芳：早春的风信子在凉丝丝的幽谷和草丘上荡起紫色波浪；黄色的报春花在多节的橡树根丛里一窝窝生长;鲜亮的白屈菜、蓝色的婆婆纳、紫红和金色的莺尾应有尽有。 -
栗树有它的白色星尖塔，山楂长着它的苍白的美丽月亮。 -
是的，只要他能找到小公主，她肯定会去森林的！ -
她会和他一起到爽朗的森林里，只要她高兴他会为她跳上整整一天舞。 -
他想到这里不禁眉开眼笑,径直走向另一间屋子。 -
这间屋子是所有屋子里最明亮最美丽的。 -
墙上覆盖了一块粉色的卢卡花缎，上面有鸟的图案，还点缀着俏丽的银色花朵;家具是用银子堆成的，装饰着华丽的花冠和转动的丘比特；两个大壁炉前都摆放着绣有鹦鹉和孔雀的大型屏风；地是用海绿色玛瑙砌的，一眼看去延伸到了很远的地方。 -
小矮人笑，妖怪也跟着他笑；他把两只手卡在腰间，它也把手卡在腰间。 -
他把挡在眼前的头发理开, -
他打了它一下，它立即还了一下。 -
回声能弄出一个活像这真世界的世界吗？ -
就在这时候，小公主从敞开的门中和同伴走了进来，看见这个丑陋的小矮人躺在地上用攥紧的拳头打地，那样子夸张无比，好玩儿之极，她们高兴得笑成了一片,全围着他看个没够。 -
“他的舞真的好玩儿,小公主说,“但是他的举动更好玩儿。 -
他确实差不多跟木偶一样好玩儿，只是表演得还不那么自然。“ -
她哗啦哗啦摇着大扇子，拍了几下。 -
“真是再好玩儿不过了，”小公主停了一会儿说，“可现在你一定要给我跳舞啊。 -
小公主跺了跺脚，见她叔叔和宫廷大臣正在露天平台上走，看着刚刚从设立在墨西哥的宗教法庭送来的重要公文，就朝她叔叔喊起来。 -
他们相视而笑，慢慢走过来，唐•彼得罗弯下身子，用他的绣花手套抽了小矮人的脸一下。 -
西班牙的小公主和印度群岛的公主们想乐上一乐。” -
“可是为什么他就不会再跳舞了？”小公主问道，笑起来。 -
但是风向岸边吹时，鱼儿就从海底游来，纷纷钻进他的网眼，他捕上鱼儿送到市场，把它们卖掉。 -
他笑了，心下寻思道：“肯定我把游动的鱼儿全捕住了，要么是网住了什么人们不常见的怪物，要么是逮住了伟大女王希望一见的骇人东西。”于是他使出全身力气，一下又一下把粗糙的绳子往上拉,手臂上绷起了一条条长筋，宛如铜瓶上那一条条蓝色的珍琅。 -
他一下又一下把细绳收上来，那一圈扁软木越来越近，网子终于浮到了水面上。 -
她的头发像湿漉漉的金羊毛，每一缙头发宛如玻璃杯中的一条赤金。 -
她的身体像白色的象牙，她的尾巴如银子，如珍珠。 -
她那如银子如珍珠的尾巴上，缠着绿色的海草；她的耳朵像海贝，她的嘴唇如海珊瑚。 -
她美丽异常，捕鱼的小伙子看见她就惊讶万分，伸出手去把网子拉到跟前，俯下身去把她紧紧抱在怀里了。 -
但是捕鱼的小伙子回答说：“要我放你走也不难，只要你答应我，不管多会儿我呼喊你，你都要来给我唱歌，因为鱼儿都喜欢听海民唱歌，这样我可以把我的网子捞满了。” -
每天晚上，捕鱼的小伙子出海捕鱼，呼喊美人鱼；美人鱼露出水面，给他唱歌。 -
海豚围着她转呀转，野海鸥在她头上盘旋。 -
她唱的歌儿十分动听悦耳。 -
她歌唱海民驱动他们的群体迁徙洞穴，肩上扛着他们的幼崽；她歌唱人鱼神长着长长的绿胡子，毛茸茸的胸膛，国王路过时吹响弯弯曲曲的海螺壳；她歌卩昌国王的宫殿全用琥珀修造，宫顶全是晶莹的祖母绿，还有一条用明亮的珍珠铺成的通道；她歌唱海花园里到处是无以数计的、整日摇摆的珊瑚须，鱼儿像银亮的鸟儿冲来冲去，海葵紧紧贴在岩石上，石竹芽在层层叠叠的黄沙里迅速生长； -
她歌唱航鱼有自己的小船，用蛋白石雕成船身，用丝绸般的尾巴掌舵；她歌唱幸福的人鱼演奏竖琴，迷得大海妖昏昏入睡;她歌唱小小顽童逮住光溜溜的海豚，笑嘻嘻地骑在它们的背上；她歌唱美人鱼们躺在白色的浪沬里，向船员们伸出胳膊；她歌唱海狮长着弯弯的长牙，海马长着飘然的鬃毛。 -
他的船装满鱼时，美人鱼就沉到水下，朝他微笑。 -
每天，美人鱼的歌声都让他听得比前一天更入迷。 -
她的歌声格外悦耳，这捕鱼的小伙子听得忘记了渔网和捉美人鱼的计谋，想不起他的老本行了。 -
他快活地惊叫一声，从油漆过的船上站起来，向美人鱼伸出两臂。 -
小美人鱼快乐得哈哈大笑，赶紧把脸埋在手里。 -
它抵得上这世上所有的金子,比国王的红宝石还贵重得多啊。 -
他们拍打窗户，放声大笑。 -
她比晨星还漂亮，比月亮还洁白。 -
商人们看见他走来，纷纷开始交头接耳，其中一人迎上前来，叫他的名字，对他说：“你要卖什么东西吗？” -
把你的肉体卖给我们做奴隶，我们会给它穿上深紫色衣裳，给你的指头上戴一枚戒指，让你成为伟大女王的宠儿。 -
巫婆由于手掌痒起来,便知道他要来了，她哈哈大笑着把她的红头发放了下来。 -
“风儿捣蛋时，鱼儿还往你的网里钻吗？我有一支牧笛，我吹起这支牧笛，锚鱼就会游到这海湾来。 -
可是我要开价，漂亮的小伙子，我要开价的。 -
你要买点什么？你要买点什么？我知道一种花儿在峡谷里生长，就我知道。 -
那花儿长着紫叶子，花心有一个星星，汁液像牛奶一样乳白。 -
你要买点什么呢？你要买点什么呢？快把你的要求告诉我，而我会满足你的要求，你付我钱,漂亮的小伙子，你付我钱就是了。” -
他把他那头棕色的髯发往后一甩，大笑起来。 -
“五块金子，”他说，“还有我的网子、我住的那所篱笆房子，以及我出海用的油漆船。 -
她一脸讥笑地望着他，用那束野毒芹打了他一下。 -
“我能把秋天的叶子变成金子，”她回答说，“我能把惨淡的月光随心所欲地编织成银子。 -
我伺候的人比天下所有的国王都富有，掌管着他们的领土。” -
